trial,original_ns,tco_ns,method2_ns,iterative_ns
866,948561,1023905,1837848,957339
867,1868742,1229577,1305997,753433
868,1161634,1236478,1099015,825189
869,1153061,1252579,1096417,874857
870,1092370,1183636,1029571,857008
871,1179770,1130825,1019028,715415
872,975994,1016920,936878,722070
873,967975,993171,923770,711006
874,1299789,1326040,1128078,832259
875,1629799,1108877,1036813,958660
876,1149994,1115384,1133093,731655
877,1139079,1289913,1072989,709578
878,1130698,1109154,1135841,850590
879,1745454,1349382,1000594,747256
880,1277446,1362066,1169791,842760
881,989902,1012064,869639,702209
882,1036855,1034012,913524,817861
883,971255,978550,912981,714413
884,1867049,1283239,1080858,773550
885,1117226,1234965,1141826,881917
886,1160069,1208906,1214849,841396
887,1927468,1205035,987346,814666
888,1153504,3121747,940052,696522
889,1232176,985866,913333,694424
890,1028197,1017175,1028230,796637
891,1128653,1112232,1122870,813814
892,1120948,1074490,1184620,738119
893,988518,1106033,1141773,834272
894,1142358,1078580,990744,685734
895,1031392,1066492,1190685,809289
896,2604241,1391182,901938,691347
897,1034917,1108717,951202,900678
898,1253804,1308021,1137268,916528
899,1194850,1270162,1338361,1453778
900,1302845,1510613,1121646,787255
901,3428281,1269544,1180835,836871
902,1231558,1276604,1258309,1428358
903,1555613,3814858,1184552,884143
904,1123381,1213965,1171464,866178
905,1115884,3647475,2424671,973864
906,1296082,1404642,1194540,861769
907,1272270,1303883,7132208,1167364
908,1284688,1238544,1301801,851322
909,1266146,1222559,1514682,935442
910,1244721,1268043,1097206,742954
911,1155223,1202251,1143700,766052
912,1279906,1201857,1082488,904803
913,1082936,1207086,1052744,821621
914,1197873,1380362,1208758,833835
915,1332237,1243017,1182795,888147
916,1212612,1300800,1295848,889776
917,1135884,1185904,1205073,832099
918,1260183,1073691,1147449,912183
919,1328531,1335059,1185435,872578
920,1207394,1198800,1079943,857903
921,1223730,1227937,988283,816360
922,1276616,1300182,1135735,844825
923,1196745,1259701,9582956,1709241
924,1182049,1277073,1060572,856359
925,12304438,1243112,1147449,911097
926,1361203,1274624,1330820,3157978
927,7266660,1288915,1228054,935148
928,1191809,1238469,2066676,941330
929,1824345,1788722,2123704,1713985
930,1239364,1176075,1070444,784625
931,1207969,1271866,1153381,1931126
932,1145319,1178663,1203657,863644
933,1151549,1159323,1166128,2650522
934,4218676,2202941,1093585,857488
935,1140580,1104340,1138673,5186139
936,2007238,1760566,1107130,814837
937,1233485,1192687,1167491,878659
938,1286413,1211473,1182113,8995634
939,1890106,1264677,1203539,886102
940,1195712,1206351,1221478,1370463
941,962437,1289427,1020541,922503
942,1357380,1115053,893621,724988
943,1113797,1175084,954482,730015
944,982927,1019294,926932,719930
945,1144116,1764335,1081146,777447
946,1179032,1078760,1102807,971428
947,1093031,1052339,1050833,763507
948,1131177,1007921,911661,681741
949,1142566,1014396,1056951,820523
950,1067930,1120804,964152,675959
951,958998,928040,879489,778448
952,940574,1022660,891044,784923
953,1338488,1211516,1120634,800535
954,1194711,1289415,1163125,824390
955,1161740,1331396,1088313,721038
956,1014944,1090401,965015,790589
957,1085001,1264923,1140314,834336
958,1161442,1138887,1172038,754082
959,987283,953961,883451,686896
960,1268649,1151975,940393,735766
961,1372949,978784,904239,705649
962,995802,999391,1096268,714701
963,965632,996036,919436,693285
964,988017,994045,931778,702710
965,994769,1033288,892492,691198
966,1240514,1252292,1381458,835539
967,1832739,1238852,1241393,800045
968,1123493,1374861,2468682,831866
969,1044171,1109952,1136331,737341
970,1136565,1171230,1115267,884573
971,1219556,1042020,967624,724030
972,1039826,1030849,914270,706629
973,937369,923557,913312,682945
974,1019135,1018889,923514,729557
975,946964,935047,903770,706894
976,968199,975430,909499,733156
977,1119260,1419594,1054310,748821
978,1181377,1235275,1176777,850704
979,1277169,1885941,9414741,942491
980,1298468,1445344,1268671,857168
981,1292461,1233283,1168098,1148174
982,2922231,1369434,1433177,792825
983,1328473,1373908,1244816,881012
984,1370426,1287978,1626276,1429466
985,4316884,1202378,1170580,832408
986,1233698,1302642,1239065,823474
987,1991539,2881476,1403072,1887464
988,2263855,1192251,1221750,836849
989,1209844,1305348,1231952,907487
990,1429924,1610622,1479693,1039944
991,1439018,1723762,1678698,833570
992,1306796,1424605,1162827,822664
993,1219662,1714944,4916465,992171
994,1249821,1267638,1235967,870810
995,1228001,1358893,2217062,6060950
996,1260662,1201510,1214625,869468
997,1405664,1382768,1182107,1075619
998,2015197,2141291,1574308,894547
999,1363525,1270598,1202250,893973
