variant,pattern,n,max_run_len,iter,comparisons,time_ns
runs,random_desc_runs,1000,256,19,3337,5401
runs,random_desc_runs,1000,256,20,2841,4706
runs,random_desc_runs,1000,256,21,3634,5775
runs,random_desc_runs,1000,256,22,2498,4144
runs,random_desc_runs,1000,256,23,2884,5047
runs,random_desc_runs,1000,256,24,3129,5368
runs,random_desc_runs,1000,256,25,2642,4386
runs,random_desc_runs,1000,256,26,2082,3736
runs,random_desc_runs,1000,256,27,2672,4475
runs,random_desc_runs,1000,256,28,2471,4342
runs,random_desc_runs,1000,256,29,3033,5103
vanilla,random_mixed_runs,1000,256,0,5756,11473
vanilla,random_mixed_runs,1000,256,1,6037,11362
vanilla,random_mixed_runs,1000,256,2,5701,10173
vanilla,random_mixed_runs,1000,256,3,5469,10547
vanilla,random_mixed_runs,1000,256,4,5933,11098
vanilla,random_mixed_runs,1000,256,5,5797,10877
vanilla,random_mixed_runs,1000,256,6,5955,12432
vanilla,random_mixed_runs,1000,256,7,5842,11197
vanilla,random_mixed_runs,1000,256,8,6242,11947
vanilla,random_mixed_runs,1000,256,9,5625,11032
vanilla,random_mixed_runs,1000,256,10,6016,11605
vanilla,random_mixed_runs,1000,256,11,5851,11164
vanilla,random_mixed_runs,1000,256,12,5932,10613
vanilla,random_mixed_runs,1000,256,13,5811,10899
vanilla,random_mixed_runs,1000,256,14,5901,11384
vanilla,random_mixed_runs,1000,256,15,6063,10999
vanilla,random_mixed_runs,1000,256,16,6278,11153
vanilla,random_mixed_runs,1000,256,17,5949,11165
vanilla,random_mixed_runs,1000,256,18,5920,11087
vanilla,random_mixed_runs,1000,256,19,5865,11297
vanilla,random_mixed_runs,1000,256,20,5674,10866
vanilla,random_mixed_runs,1000,256,21,6265,11957
vanilla,random_mixed_runs,1000,256,22,5890,10536
vanilla,random_mixed_runs,1000,256,23,5442,9588
vanilla,random_mixed_runs,1000,256,24,6119,11814
vanilla,random_mixed_runs,1000,256,25,5715,10657
vanilla,random_mixed_runs,1000,256,26,6391,11572
vanilla,random_mixed_runs,1000,256,27,5705,10602
vanilla,random_mixed_runs,1000,256,28,5868,11010
vanilla,random_mixed_runs,1000,256,29,5958,11627
runs,random_mixed_runs,1000,256,0,3231,4717
runs,random_mixed_runs,1000,256,1,3591,5478
runs,random_mixed_runs,1000,256,2,2774,4309
runs,random_mixed_runs,1000,256,3,2146,3229
runs,random_mixed_runs,1000,256,4,2847,3559
runs,random_mixed_runs,1000,256,5,2444,3626
runs,random_mixed_runs,1000,256,6,3168,4937
runs,random_mixed_runs,1000,256,7,2825,4143
runs,random_mixed_runs,1000,256,8,3451,4970
runs,random_mixed_runs,1000,256,9,2469,3669
runs,random_mixed_runs,1000,256,10,2995,4573
runs,random_mixed_runs,1000,256,11,2850,4243
runs,random_mixed_runs,1000,256,12,3400,5301
runs,random_mixed_runs,1000,256,13,3521,5522
runs,random_mixed_runs,1000,256,14,2859,3946
runs,random_mixed_runs,1000,256,15,3059,4673
runs,random_mixed_runs,1000,256,16,3174,4949
runs,random_mixed_runs,1000,256,17,3315,5037
runs,random_mixed_runs,1000,256,18,2935,4254
runs,random_mixed_runs,1000,256,19,2736,4122
runs,random_mixed_runs,1000,256,20,2593,3791
runs,random_mixed_runs,1000,256,21,3564,5488
runs,random_mixed_runs,1000,256,22,2884,4143
runs,random_mixed_runs,1000,256,23,2741,4375
runs,random_mixed_runs,1000,256,24,2904,4221
runs,random_mixed_runs,1000,256,25,2662,4144
runs,random_mixed_runs,1000,256,26,3597,5124
runs,random_mixed_runs,1000,256,27,2238,3526
runs,random_mixed_runs,1000,256,28,2892,4276
runs,random_mixed_runs,1000,256,29,2432,3824
vanilla,full_random,5000,256,0,55453,272998
vanilla,full_random,5000,256,1,55484,256247
vanilla,full_random,5000,256,2,55494,256070
vanilla,full_random,5000,256,3,55450,310117
vanilla,full_random,5000,256,4,55529,273087
vanilla,full_random,5000,256,5,55484,254891
vanilla,full_random,5000,256,6,55505,256291
vanilla,full_random,5000,256,7,55488,256908
vanilla,full_random,5000,256,8,55548,256842
vanilla,full_random,5000,256,9,55433,255894
vanilla,full_random,5000,256,10,55551,286565
vanilla,full_random,5000,256,11,55542,278112
vanilla,full_random,5000,256,12,55512,264622
vanilla,full_random,5000,256,13,55458,279016
vanilla,full_random,5000,256,14,55546,257955
vanilla,full_random,5000,256,15,55521,254417
vanilla,full_random,5000,256,16,55500,291778
vanilla,full_random,5000,256,17,55514,282124
vanilla,full_random,5000,256,18,55536,264601
vanilla,full_random,5000,256,19,55574,269152
vanilla,full_random,5000,256,20,55556,256666
vanilla,full_random,5000,256,21,55508,256742
vanilla,full_random,5000,256,22,55510,265218
vanilla,full_random,5000,256,23,55457,413284
vanilla,full_random,5000,256,24,55399,293045
vanilla,full_random,5000,256,25,55496,300738
vanilla,full_random,5000,256,26,55468,292925
vanilla,full_random,5000,256,27,55443,288604
vanilla,full_random,5000,256,28,55533,366522
vanilla,full_random,5000,256,29,55453,290742
runs,full_random,5000,256,0,58965,320766
runs,full_random,5000,256,1,58896,301819
runs,full_random,5000,256,2,58876,292494
runs,full_random,5000,256,3,58770,291172
runs,full_random,5000,256,4,58874,302998
runs,full_random,5000,256,5,59010,296307
runs,full_random,5000,256,6,58964,294699
runs,full_random,5000,256,7,58909,292407
runs,full_random,5000,256,8,58927,291513
runs,full_random,5000,256,9,58952,299768
runs,full_random,5000,256,10,58941,291624
runs,full_random,5000,256,11,58945,303317
runs,full_random,5000,256,12,58946,290092
runs,full_random,5000,256,13,59009,291624
runs,full_random,5000,256,14,58980,292153
runs,full_random,5000,256,15,58981,292450
runs,full_random,5000,256,16,58912,292825
runs,full_random,5000,256,17,58987,292847
runs,full_random,5000,256,18,58939,292164
runs,full_random,5000,256,19,58929,292726
runs,full_random,5000,256,20,58992,293707
runs,full_random,5000,256,21,58947,294169
runs,full_random,5000,256,22,58778,292109
runs,full_random,5000,256,23,58901,293079
runs,full_random,5000,256,24,58904,305080
runs,full_random,5000,256,25,58897,288108
runs,full_random,5000,256,26,58968,290433
runs,full_random,5000,256,27,58865,291800
runs,full_random,5000,256,28,58929,287821
runs,full_random,5000,256,29,58871,300937
vanilla,random_asc_runs,5000,256,0,41304,85037
vanilla,random_asc_runs,5000,256,1,40582,82150
vanilla,random_asc_runs,5000,256,2,41341,83164
vanilla,random_asc_runs,5000,256,3,41292,83902
vanilla,random_asc_runs,5000,256,4,40686,86977
vanilla,random_asc_runs,5000,256,5,41229,74589
vanilla,random_asc_runs,5000,256,6,40309,86337
vanilla,random_asc_runs,5000,256,7,40217,86139
vanilla,random_asc_runs,5000,256,8,41916,93898
vanilla,random_asc_runs,5000,256,9,41673,86613
vanilla,random_asc_runs,5000,256,10,40124,83549
vanilla,random_asc_runs,5000,256,11,40302,92322
vanilla,random_asc_runs,5000,256,12,40943,85434
vanilla,random_asc_runs,5000,256,13,39773,126983
vanilla,random_asc_runs,5000,256,14,40229,83406
vanilla,random_asc_runs,5000,256,15,41123,84112
vanilla,random_asc_runs,5000,256,16,40680,82447
vanilla,random_asc_runs,5000,256,17,39544,86591
vanilla,random_asc_runs,5000,256,18,40323,81058
vanilla,random_asc_runs,5000,256,19,40748,82833
vanilla,random_asc_runs,5000,256,20,40717,82855
vanilla,random_asc_runs,5000,256,21,41312,84232
vanilla,random_asc_runs,5000,256,22,41183,83142
vanilla,random_asc_runs,5000,256,23,40156,81621
vanilla,random_asc_runs,5000,256,24,40768,82767
vanilla,random_asc_runs,5000,256,25,40481,82701
vanilla,random_asc_runs,5000,256,26,41552,83715
vanilla,random_asc_runs,5000,256,27,40982,97050
vanilla,random_asc_runs,5000,256,28,41015,88839
vanilla,random_asc_runs,5000,256,29,41524,85412
runs,random_asc_runs,5000,256,0,24993,42188
runs,random_asc_runs,5000,256,1,22980,39290
runs,random_asc_runs,5000,256,2,23900,41350
runs,random_asc_runs,5000,256,3,22772,39565
runs,random_asc_runs,5000,256,4,23897,41968
runs,random_asc_runs,5000,256,5,23178,40204
runs,random_asc_runs,5000,256,6,22167,38573
runs,random_asc_runs,5000,256,7,22575,38595
runs,random_asc_runs,5000,256,8,21723,37780
runs,random_asc_runs,5000,256,9,24572,42199
runs,random_asc_runs,5000,256,10,22122,37383
runs,random_asc_runs,5000,256,11,24031,41229
runs,random_asc_runs,5000,256,12,24142,41505
runs,random_asc_runs,5000,256,13,22209,37978
runs,random_asc_runs,5000,256,14,21718,36931
runs,random_asc_runs,5000,256,15,23355,39741
runs,random_asc_runs,5000,256,16,21527,36699
runs,random_asc_runs,5000,256,17,21407,36931
runs,random_asc_runs,5000,256,18,21989,37262
runs,random_asc_runs,5000,256,19,21929,37614
runs,random_asc_runs,5000,256,20,21883,37559
runs,random_asc_runs,5000,256,21,25059,43301
runs,random_asc_runs,5000,256,22,22557,38915
runs,random_asc_runs,5000,256,23,21327,36479
runs,random_asc_runs,5000,256,24,22268,38562
runs,random_asc_runs,5000,256,25,23281,40226
runs,random_asc_runs,5000,256,26,25296,43610
runs,random_asc_runs,5000,256,27,22896,39972
runs,random_asc_runs,5000,256,28,24097,41449
runs,random_asc_runs,5000,256,29,23525,40711
vanilla,random_desc_runs,5000,256,0,40630,80882
vanilla,random_desc_runs,5000,256,1,41389,80971
vanilla,random_desc_runs,5000,256,2,41043,79956
vanilla,random_desc_runs,5000,256,3,42248,81433
vanilla,random_desc_runs,5000,256,4,41121,78976
vanilla,random_desc_runs,5000,256,5,41661,92476
vanilla,random_desc_runs,5000,256,6,40405,83230
vanilla,random_desc_runs,5000,256,7,41180,82260
vanilla,random_desc_runs,5000,256,8,40820,80177
vanilla,random_desc_runs,5000,256,9,40590,79296
vanilla,random_desc_runs,5000,256,10,41329,113239
vanilla,random_desc_runs,5000,256,11,41768,80364
vanilla,random_desc_runs,5000,256,12,39859,77036
vanilla,random_desc_runs,5000,256,13,41067,78887
vanilla,random_desc_runs,5000,256,14,41203,77268
vanilla,random_desc_runs,5000,256,15,40579,63028
vanilla,random_desc_runs,5000,256,16,41732,64175
vanilla,random_desc_runs,5000,256,17,39806,61497
vanilla,random_desc_runs,5000,256,18,40830,62653
vanilla,random_desc_runs,5000,256,19,41776,65982
vanilla,random_desc_runs,5000,256,20,41473,63645
vanilla,random_desc_runs,5000,256,21,41721,64175
vanilla,random_desc_runs,5000,256,22,41089,62753
vanilla,random_desc_runs,5000,256,23,39921,61475
vanilla,random_desc_runs,5000,256,24,39657,70049
vanilla,random_desc_runs,5000,256,25,41156,83252
vanilla,random_desc_runs,5000,256,26,40815,78998
vanilla,random_desc_runs,5000,256,27,41593,80034
vanilla,random_desc_runs,5000,256,28,41157,80342
vanilla,random_desc_runs,5000,256,29,40285,79813
runs,random_desc_runs,5000,256,0,23789,43985
runs,random_desc_runs,5000,256,1,23936,58124
runs,random_desc_runs,5000,256,2,23432,44226
runs,random_desc_runs,5000,256,3,25928,49726
runs,random_desc_runs,5000,256,4,24676,46717
runs,random_desc_runs,5000,256,5,25368,48370
runs,random_desc_runs,5000,256,6,24218,46629
runs,random_desc_runs,5000,256,7,24519,47158
runs,random_desc_runs,5000,256,8,22515,42883
runs,random_desc_runs,5000,256,9,21750,41285
runs,random_desc_runs,5000,256,10,24602,47346
runs,random_desc_runs,5000,256,11,25529,48833
runs,random_desc_runs,5000,256,12,21910,42088
runs,random_desc_runs,5000,256,13,23448,45417
runs,random_desc_runs,5000,256,14,23374,45307
runs,random_desc_runs,5000,256,15,22909,44304
runs,random_desc_runs,5000,256,16,25311,48382
runs,random_desc_runs,5000,256,17,21635,42419
runs,random_desc_runs,5000,256,18,23564,45571
runs,random_desc_runs,5000,256,19,24797,47875
runs,random_desc_runs,5000,256,20,25163,48547
runs,random_desc_runs,5000,256,21,24595,47323
runs,random_desc_runs,5000,256,22,24794,48062
runs,random_desc_runs,5000,256,23,22670,44194
runs,random_desc_runs,5000,256,24,22073,43235
runs,random_desc_runs,5000,256,25,22797,44139
runs,random_desc_runs,5000,256,26,22876,43996
runs,random_desc_runs,5000,256,27,23664,46134
runs,random_desc_runs,5000,256,28,23077,44591
runs,random_desc_runs,5000,256,29,23812,45957
vanilla,random_mixed_runs,5000,256,0,39951,82271
vanilla,random_mixed_runs,5000,256,1,41024,83208
vanilla,random_mixed_runs,5000,256,2,40344,88972
vanilla,random_mixed_runs,5000,256,3,40377,80948
vanilla,random_mixed_runs,5000,256,4,41868,83560
vanilla,random_mixed_runs,5000,256,5,39748,79758
vanilla,random_mixed_runs,5000,256,6,40834,93248
vanilla,random_mixed_runs,5000,256,7,41675,110892
vanilla,random_mixed_runs,5000,256,8,40839,84563
vanilla,random_mixed_runs,5000,256,9,41162,83053
vanilla,random_mixed_runs,5000,256,10,40815,85445
vanilla,random_mixed_runs,5000,256,11,41621,84817
vanilla,random_mixed_runs,5000,256,12,40692,84508
vanilla,random_mixed_runs,5000,256,13,41637,91176
vanilla,random_mixed_runs,5000,256,14,41943,84046
vanilla,random_mixed_runs,5000,256,15,40191,83043
vanilla,random_mixed_runs,5000,256,16,40504,82756
vanilla,random_mixed_runs,5000,256,17,41143,85137
vanilla,random_mixed_runs,5000,256,18,40836,83626
vanilla,random_mixed_runs,5000,256,19,41239,92719
vanilla,random_mixed_runs,5000,256,20,38335,79990
vanilla,random_mixed_runs,5000,256,21,40118,82315
vanilla,random_mixed_runs,5000,256,22,39125,80540
vanilla,random_mixed_runs,5000,256,23,40208,83527
vanilla,random_mixed_runs,5000,256,24,40815,90835
vanilla,random_mixed_runs,5000,256,25,40608,81643
vanilla,random_mixed_runs,5000,256,26,39259,80761
vanilla,random_mixed_runs,5000,256,27,40154,81996
vanilla,random_mixed_runs,5000,256,28,41230,83770
vanilla,random_mixed_runs,5000,256,29,40995,95782
runs,random_mixed_runs,5000,256,0,26372,46475
runs,random_mixed_runs,5000,256,1,24480,44910
runs,random_mixed_runs,5000,256,2,24507,43995
runs,random_mixed_runs,5000,256,3,25652,45913
runs,random_mixed_runs,5000,256,4,26238,48448
runs,random_mixed_runs,5000,256,5,22384,41836
runs,random_mixed_runs,5000,256,6,25572,47037
runs,random_mixed_runs,5000,256,7,25601,47059
runs,random_mixed_runs,5000,256,8,25278,47588
runs,random_mixed_runs,5000,256,9,25055,36942
runs,random_mixed_runs,5000,256,10,26464,37691
runs,random_mixed_runs,5000,256,11,25399,36677
runs,random_mixed_runs,5000,256,12,23828,34297
runs,random_mixed_runs,5000,256,13,25936,37228
runs,random_mixed_runs,5000,256,14,25085,36281
runs,random_mixed_runs,5000,256,15,24920,35212
runs,random_mixed_runs,5000,256,16,24280,34639
runs,random_mixed_runs,5000,256,17,25567,36479
runs,random_mixed_runs,5000,256,18,24656,36579
runs,random_mixed_runs,5000,256,19,24306,33581
runs,random_mixed_runs,5000,256,20,23378,33658
runs,random_mixed_runs,5000,256,21,24859,36005
runs,random_mixed_runs,5000,256,22,24996,36181
runs,random_mixed_runs,5000,256,23,24672,57860
runs,random_mixed_runs,5000,256,24,25607,39885
runs,random_mixed_runs,5000,256,25,24005,35455
runs,random_mixed_runs,5000,256,26,23998,34198
runs,random_mixed_runs,5000,256,27,23249,33217
runs,random_mixed_runs,5000,256,28,25646,36721
runs,random_mixed_runs,5000,256,29,24659,35157
vanilla,full_random,10000,256,0,120915,609610
vanilla,full_random,10000,256,1,120959,588879
vanilla,full_random,10000,256,2,121027,574431
vanilla,full_random,10000,256,3,121015,569405
vanilla,full_random,10000,256,4,121095,587733
vanilla,full_random,10000,256,5,120989,820891
vanilla,full_random,10000,256,6,120947,613765
vanilla,full_random,10000,256,7,120954,581341
vanilla,full_random,10000,256,8,120989,570508
vanilla,full_random,10000,256,9,121021,569946
vanilla,full_random,10000,256,10,121011,582983
vanilla,full_random,10000,256,11,121017,567201
vanilla,full_random,10000,256,12,120926,591745
vanilla,full_random,10000,256,13,120995,580250
vanilla,full_random,10000,256,14,120980,579930
vanilla,full_random,10000,256,15,120955,578178
vanilla,full_random,10000,256,16,121108,580437
vanilla,full_random,10000,256,17,120987,575258
vanilla,full_random,10000,256,18,120938,587303
vanilla,full_random,10000,256,19,121074,578134
vanilla,full_random,10000,256,20,121006,571257
vanilla,full_random,10000,256,21,120906,582079
vanilla,full_random,10000,256,22,120968,570937
vanilla,full_random,10000,256,23,121015,568844
vanilla,full_random,10000,256,24,120963,567444
vanilla,full_random,10000,256,25,120960,563884
vanilla,full_random,10000,256,26,120929,560225
vanilla,full_random,10000,256,27,120961,570662
vanilla,full_random,10000,256,28,120971,581484
vanilla,full_random,10000,256,29,120951,560754
runs,full_random,10000,256,0,127740,604232
runs,full_random,10000,256,1,127730,588306
runs,full_random,10000,256,2,127947,586213
runs,full_random,10000,256,3,127804,583567
runs,full_random,10000,256,4,127989,597795
runs,full_random,10000,256,5,127837,587898
runs,full_random,10000,256,6,127777,659799
runs,full_random,10000,256,7,127870,639189
runs,full_random,10000,256,8,127818,579567
runs,full_random,10000,256,9,127885,580239
runs,full_random,10000,256,10,127828,652227
runs,full_random,10000,256,11,127854,606921
runs,full_random,10000,256,12,127736,663844
runs,full_random,10000,256,13,127711,616729
runs,full_random,10000,256,14,127746,578917
runs,full_random,10000,256,15,127962,650673
runs,full_random,10000,256,16,127951,671834
runs,full_random,10000,256,17,127826,692288
runs,full_random,10000,256,18,127836,1000584
runs,full_random,10000,256,19,127984,830193
runs,full_random,10000,256,20,127865,583942
runs,full_random,10000,256,21,127732,577991
runs,full_random,10000,256,22,127866,596671
runs,full_random,10000,256,23,127831,577715
runs,full_random,10000,256,24,127821,587237
runs,full_random,10000,256,25,127937,735380
runs,full_random,10000,256,26,127739,762426
runs,full_random,10000,256,27,127770,650331
runs,full_random,10000,256,28,127664,796359
runs,full_random,10000,256,29,127802,708340
vanilla,random_asc_runs,10000,256,0,93912,185117
vanilla,random_asc_runs,10000,256,1,91445,179894
vanilla,random_asc_runs,10000,256,2,91463,185074
vanilla,random_asc_runs,10000,256,3,91689,184104
vanilla,random_asc_runs,10000,256,4,90281,197329
vanilla,random_asc_runs,10000,256,5,92116,190981
vanilla,random_asc_runs,10000,256,6,90911,187774
vanilla,random_asc_runs,10000,256,7,91612,187741
vanilla,random_asc_runs,10000,256,8,91933,190419
vanilla,random_asc_runs,10000,256,9,90809,186120
vanilla,random_asc_runs,10000,256,10,89986,184258
vanilla,random_asc_runs,10000,256,11,91350,236938
vanilla,random_asc_runs,10000,256,12,92028,200834
vanilla,random_asc_runs,10000,256,13,92594,203567
vanilla,random_asc_runs,10000,256,14,91793,180754
vanilla,random_asc_runs,10000,256,15,89922,176907
vanilla,random_asc_runs,10000,256,16,93123,181878
vanilla,random_asc_runs,10000,256,17,92347,181151
vanilla,random_asc_runs,10000,256,18,92136,200271
vanilla,random_asc_runs,10000,256,19,91825,185493
vanilla,random_asc_runs,10000,256,20,92248,186407
vanilla,random_asc_runs,10000,256,21,90642,154469
vanilla,random_asc_runs,10000,256,22,93389,174406
vanilla,random_asc_runs,10000,256,23,92848,157081
vanilla,random_asc_runs,10000,256,24,92771,157643
vanilla,random_asc_runs,10000,256,25,91204,153807
vanilla,random_asc_runs,10000,256,26,90757,153466
vanilla,random_asc_runs,10000,256,27,90709,153466
vanilla,random_asc_runs,10000,256,28,90862,154678
vanilla,random_asc_runs,10000,256,29,93258,156959
runs,random_asc_runs,10000,256,0,57701,76397
runs,random_asc_runs,10000,256,1,55405,88256
runs,random_asc_runs,10000,256,2,56198,74997
runs,random_asc_runs,10000,256,3,56156,74369
runs,random_asc_runs,10000,256,4,54113,72561
runs,random_asc_runs,10000,256,5,57777,86987
runs,random_asc_runs,10000,256,6,55295,73928
runs,random_asc_runs,10000,256,7,53877,71372
runs,random_asc_runs,10000,256,8,57330,76540
runs,random_asc_runs,10000,256,9,53757,71129
runs,random_asc_runs,10000,256,10,57745,76595
runs,random_asc_runs,10000,256,11,54853,72672
runs,random_asc_runs,10000,256,12,58049,77896
runs,random_asc_runs,10000,256,13,59456,78436
runs,random_asc_runs,10000,256,14,57599,75042
runs,random_asc_runs,10000,256,15,53664,70225
runs,random_asc_runs,10000,256,16,56151,73311
runs,random_asc_runs,10000,256,17,57099,75714
runs,random_asc_runs,10000,256,18,54902,72197
runs,random_asc_runs,10000,256,19,54000,70975
runs,random_asc_runs,10000,256,20,58463,79626
runs,random_asc_runs,10000,256,21,54412,72209
runs,random_asc_runs,10000,256,22,59102,78722
runs,random_asc_runs,10000,256,23,57440,77521
runs,random_asc_runs,10000,256,24,57291,78568
runs,random_asc_runs,10000,256,25,55342,86360
runs,random_asc_runs,10000,256,26,54733,70303
runs,random_asc_runs,10000,256,27,54942,71019
runs,random_asc_runs,10000,256,28,55345,74247
runs,random_asc_runs,10000,256,29,56738,75582
vanilla,random_desc_runs,10000,256,0,91812,147151
vanilla,random_desc_runs,10000,256,1,91771,146611
vanilla,random_desc_runs,10000,256,2,90154,143944
vanilla,random_desc_runs,10000,256,3,90086,143856
vanilla,random_desc_runs,10000,256,4,90393,142676
vanilla,random_desc_runs,10000,256,5,90692,143029
vanilla,random_desc_runs,10000,256,6,90477,144396
vanilla,random_desc_runs,10000,256,7,93203,146908
vanilla,random_desc_runs,10000,256,8,89115,141024
vanilla,random_desc_runs,10000,256,9,92189,147008
vanilla,random_desc_runs,10000,256,10,90641,143768
vanilla,random_desc_runs,10000,256,11,90727,151338
vanilla,random_desc_runs,10000,256,12,91166,142158
vanilla,random_desc_runs,10000,256,13,91678,141398
vanilla,random_desc_runs,10000,256,14,91620,142202
vanilla,random_desc_runs,10000,256,15,92668,143327
vanilla,random_desc_runs,10000,256,16,92001,156530
vanilla,random_desc_runs,10000,256,17,92685,147371
vanilla,random_desc_runs,10000,256,18,91531,145917
vanilla,random_desc_runs,10000,256,19,93051,147448
vanilla,random_desc_runs,10000,256,20,91254,145586
vanilla,random_desc_runs,10000,256,21,89861,142533
vanilla,random_desc_runs,10000,256,22,89409,141431
vanilla,random_desc_runs,10000,256,23,91477,167506
vanilla,random_desc_runs,10000,256,24,90457,191863
vanilla,random_desc_runs,10000,256,25,90248,168145
vanilla,random_desc_runs,10000,256,26,91693,178715
vanilla,random_desc_runs,10000,256,27,92683,173766
vanilla,random_desc_runs,10000,256,28,91923,173403
vanilla,random_desc_runs,10000,256,29,91500,185977
runs,random_desc_runs,10000,256,0,54905,106924
runs,random_desc_runs,10000,256,1,55833,85742
runs,random_desc_runs,10000,256,2,54574,83395
runs,random_desc_runs,10000,256,3,54429,112666
runs,random_desc_runs,10000,256,4,52834,93501
runs,random_desc_runs,10000,256,5,55330,111454
runs,random_desc_runs,10000,256,6,56174,104202
runs,random_desc_runs,10000,256,7,57429,104434
runs,random_desc_runs,10000,256,8,54055,100147
runs,random_desc_runs,10000,256,9,57382,103905
runs,random_desc_runs,10000,256,10,54716,100335
runs,random_desc_runs,10000,256,11,55453,99144
runs,random_desc_runs,10000,256,12,57139,103498
runs,random_desc_runs,10000,256,13,54741,98846
runs,random_desc_runs,10000,256,14,57166,104070
runs,random_desc_runs,10000,256,15,57050,102230
runs,random_desc_runs,10000,256,16,58088,108887
runs,random_desc_runs,10000,256,17,60167,109900
runs,random_desc_runs,10000,256,18,60280,108081
runs,random_desc_runs,10000,256,19,56734,98923
runs,random_desc_runs,10000,256,20,56062,887612
runs,random_desc_runs,10000,256,21,54313,106087
runs,random_desc_runs,10000,256,22,52975,95474
runs,random_desc_runs,10000,256,23,56432,100885
runs,random_desc_runs,10000,256,24,56767,105283
runs,random_desc_runs,10000,256,25,54952,101161
runs,random_desc_runs,10000,256,26,53896,99893
runs,random_desc_runs,10000,256,27,58582,107961
runs,random_desc_runs,10000,256,28,57686,107024
runs,random_desc_runs,10000,256,29,55137,113405
vanilla,random_mixed_runs,10000,256,0,91942,200657
vanilla,random_mixed_runs,10000,256,1,91130,183134
vanilla,random_mixed_runs,10000,256,2,91130,195368
vanilla,random_mixed_runs,10000,256,3,92626,160156
vanilla,random_mixed_runs,10000,256,4,92159,151691
vanilla,random_mixed_runs,10000,256,5,94084,163848
vanilla,random_mixed_runs,10000,256,6,91858,141343
vanilla,random_mixed_runs,10000,256,7,92325,144991
vanilla,random_mixed_runs,10000,256,8,90700,142677
vanilla,random_mixed_runs,10000,256,9,90345,141618
vanilla,random_mixed_runs,10000,256,10,90855,140693
vanilla,random_mixed_runs,10000,256,11,90619,152397
vanilla,random_mixed_runs,10000,256,12,90922,148209
vanilla,random_mixed_runs,10000,256,13,91643,146589
vanilla,random_mixed_runs,10000,256,14,90738,155053
vanilla,random_mixed_runs,10000,256,15,91084,154138
vanilla,random_mixed_runs,10000,256,16,92423,152893
vanilla,random_mixed_runs,10000,256,17,90664,151284
vanilla,random_mixed_runs,10000,256,18,92131,152497
vanilla,random_mixed_runs,10000,256,19,92184,152562
vanilla,random_mixed_runs,10000,256,20,89927,147801
vanilla,random_mixed_runs,10000,256,21,92060,151703
vanilla,random_mixed_runs,10000,256,22,92158,152794
vanilla,random_mixed_runs,10000,256,23,91598,151262
vanilla,random_mixed_runs,10000,256,24,92390,162459
vanilla,random_mixed_runs,10000,256,25,91725,151041
vanilla,random_mixed_runs,10000,256,26,90497,150512
vanilla,random_mixed_runs,10000,256,27,91942,152132
vanilla,random_mixed_runs,10000,256,28,92086,151250
vanilla,random_mixed_runs,10000,256,29,91726,151394
runs,random_mixed_runs,10000,256,0,61991,90944
runs,random_mixed_runs,10000,256,1,59021,85225
runs,random_mixed_runs,10000,256,2,60064,84453
runs,random_mixed_runs,10000,256,3,59949,83748
runs,random_mixed_runs,10000,256,4,59283,83748
runs,random_mixed_runs,10000,256,5,63059,89203
runs,random_mixed_runs,10000,256,6,58774,81720
runs,random_mixed_runs,10000,256,7,61969,89721
runs,random_mixed_runs,10000,256,8,58824,84915
runs,random_mixed_runs,10000,256,9,58125,82635
runs,random_mixed_runs,10000,256,10,60045,87197
runs,random_mixed_runs,10000,256,11,60827,88707
runs,random_mixed_runs,10000,256,12,58709,94559
runs,random_mixed_runs,10000,256,13,59906,85973
runs,random_mixed_runs,10000,256,14,60032,91463
runs,random_mixed_runs,10000,256,15,59959,82591
runs,random_mixed_runs,10000,256,16,61579,100191
runs,random_mixed_runs,10000,256,17,57997,86073
runs,random_mixed_runs,10000,256,18,61857,90724
runs,random_mixed_runs,10000,256,19,59899,87550
runs,random_mixed_runs,10000,256,20,58884,83836
runs,random_mixed_runs,10000,256,21,61234,86966
runs,random_mixed_runs,10000,256,22,61078,86371
runs,random_mixed_runs,10000,256,23,60692,85544
runs,random_mixed_runs,10000,256,24,59799,85147
runs,random_mixed_runs,10000,256,25,57443,81952
runs,random_mixed_runs,10000,256,26,59269,83980
runs,random_mixed_runs,10000,256,27,59761,84597
runs,random_mixed_runs,10000,256,28,59864,94482
runs,random_mixed_runs,10000,256,29,60276,86106
vanilla,full_random,50000,256,0,721217,3758102
vanilla,full_random,50000,256,1,721314,3705863
vanilla,full_random,50000,256,2,721285,3636167
vanilla,full_random,50000,256,3,721266,3679049
vanilla,full_random,50000,256,4,721368,5168870
vanilla,full_random,50000,256,5,721344,4070252
vanilla,full_random,50000,256,6,721373,4038011
vanilla,full_random,50000,256,7,721176,4110031
vanilla,full_random,50000,256,8,721478,3920781
vanilla,full_random,50000,256,9,721097,3718933
vanilla,full_random,50000,256,10,721307,3646284
vanilla,full_random,50000,256,11,721200,3577084
vanilla,full_random,50000,256,12,721384,5690340
vanilla,full_random,50000,256,13,721351,4295668
vanilla,full_random,50000,256,14,721107,4727401
vanilla,full_random,50000,256,15,721160,4300881
vanilla,full_random,50000,256,16,721344,3887774
vanilla,full_random,50000,256,17,721357,3913937
vanilla,full_random,50000,256,18,721123,4295921
vanilla,full_random,50000,256,19,721228,4218963
vanilla,full_random,50000,256,20,721175,4241280
vanilla,full_random,50000,256,21,721310,3648147
